order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
411,9463,2023-09-22,286,7,47.05,329.35,Completed,2023-09-27
412,3990,2025-01-24,163,3,145.75,437.25,Cancelled,
413,9686,2023-04-03,56,2,369.19,738.38,Cancelled,
414,930,2024-12-10,467,9,154.46,1390.14,Completed,2024-12-23
415,1161,2024-11-24,493,9,20.95,188.55,Completed,2024-11-30
416,8384,2025-01-14,313,9,227.62,2048.58,Completed,2025-01-19
417,9773,2024-01-01,114,3,384.08,1152.24,Pending,
418,9452,2023-08-03,211,2,347.89,695.78,Completed,2023-08-03
419,7438,2024-12-10,371,4,303.30,1213.20,Completed,2024-12-24
420,8715,2023-06-01,5,1,212.66,212.66,Completed,2023-06-11
421,6859,2024-05-22,136,3,58.51,175.53,Completed,2024-06-01
422,2200,2023-10-31,5,6,212.66,1275.96,Completed,2023-11-08
423,2687,2025-06-24,422,10,281.13,2811.30,Completed,2025-07-08
424,7935,2025-01-05,472,9,230.21,2071.89,Completed,2025-01-14
425,2309,2025-04-03,496,2,204.12,408.24,Completed,2025-04-07
426,7709,2024-07-06,498,5,162.86,814.30,Completed,2024-07-10
427,7322,2023-06-28,157,7,475.68,3329.76,Pending,
428,9567,2024-05-08,127,8,72.17,577.36,Cancelled,
429,8973,2025-03-24,471,5,309.24,1546.20,Completed,2025-04-07
430,2954,2024-04-14,42,5,259.51,1297.55,Completed,2024-04-16
431,8177,2023-10-05,173,9,237.61,2138.49,Pending,
432,5639,2025-07-07,410,3,52.92,158.76,Completed,2025-07-09
433,6944,2024-05-30,229,7,305.50,2138.50,Completed,2024-06-07
434,7455,2024-04-26,302,9,42.81,385.29,Completed,2024-05-01
435,4804,2025-06-23,143,6,220.57,1323.42,Completed,2025-06-30
436,4832,2023-01-05,495,2,337.65,675.30,Completed,2023-01-06
437,2232,2023-08-07,370,10,55.79,557.90,Cancelled,
438,6815,2024-09-08,456,1,211.85,211.85,Completed,2024-09-14
439,2982,2023-03-07,357,8,175.68,1405.44,Completed,2023-03-18
440,9527,2023-09-13,107,5,78.05,390.25,Completed,2023-09-21
441,9877,2023-10-13,14,2,306.52,613.04,Completed,2023-10-26
442,8651,2023-09-06,147,5,376.49,1882.45,Completed,2023-09-12
443,5726,2023-03-13,209,2,455.67,911.34,Cancelled,
444,5901,2023-05-20,210,9,42.04,378.36,Completed,2023-05-31
445,2168,2023-03-05,360,4,490.51,1962.04,Completed,2023-03-17
446,7625,2023-09-16,15,7,233.82,1636.74,Completed,2023-09-24
447,496,2023-04-15,444,6,288.87,1733.22,Cancelled,
448,6206,2024-04-05,18,3,109.44,328.32,Completed,2024-04-15
449,4908,2025-05-07,124,4,336.09,1344.36,Pending,
450,7209,2025-07-24,492,3,81.79,245.37,Completed,2025-08-03
451,8062,2024-10-26,35,9,68.55,616.95,Completed,2024-10-28
452,4658,2023-12-27,153,8,150.65,1205.20,Completed,2024-01-02
453,3082,2023-04-18,442,2,346.67,693.34,Completed,2023-04-20
454,1254,2024-05-18,108,9,113.33,1019.97,Completed,2024-05-26
455,3048,2025-03-28,286,8,47.05,376.40,Completed,2025-03-28
456,6474,2025-06-22,214,2,498.73,997.46,Completed,2025-06-26
457,5681,2024-02-15,319,9,30.92,278.28,Completed,2024-02-21
458,3796,2025-05-03,182,7,295.63,2069.41,Completed,2025-05-07
459,1310,2025-05-25,268,1,304.69,304.69,Completed,2025-06-02
460,8557,2023-06-25,91,6,492.20,2953.20,Pending,
461,8574,2024-08-21,361,9,359.44,3234.96,Completed,2024-08-21
462,5179,2024-08-26,428,10,153.40,1534.00,Completed,2024-09-09
463,9925,2024-05-28,270,5,172.77,863.85,Completed,2024-06-11
464,2562,2024-04-04,355,9,15.07,135.63,Cancelled,
465,590,2023-03-23,169,3,430.78,1292.34,Pending,
466,3609,2024-07-07,430,3,300.47,901.41,Completed,2024-07-15
467,7542,2023-06-13,47,3,35.00,105.00,Completed,2023-06-27
468,275,2024-06-19,107,7,78.05,546.35,Cancelled,
469,7152,2025-08-09,151,3,361.44,1084.32,Completed,2025-08-22
470,7874,2024-07-08,280,7,339.11,2373.77,Pending,
471,5537,2024-04-18,96,8,158.10,1264.80,Pending,
472,6205,2024-06-01,15,4,233.82,935.28,Pending,
473,7916,2023-10-03,230,9,129.06,1161.54,Completed,2023-10-10
474,1311,2024-11-12,490,1,489.35,489.35,Completed,2024-11-20
475,3729,2024-10-10,422,4,281.13,1124.52,Completed,2024-10-15
476,6034,2024-03-11,246,4,336.89,1347.56,Completed,2024-03-13
477,3161,2025-05-21,489,3,266.78,800.34,Completed,2025-06-03
478,7421,2023-12-05,256,1,6.40,6.40,Pending,
479,3490,2024-08-21,174,9,352.98,3176.82,Completed,2024-08-28
480,3578,2023-08-14,32,3,301.48,904.44,Completed,2023-08-25
481,2074,2025-08-04,88,9,469.92,4229.28,Completed,2025-08-16
482,7343,2023-06-17,473,1,456.83,456.83,Completed,2023-06-29
483,4171,2023-12-12,22,3,184.19,552.57,Completed,2023-12-16
484,6727,2024-12-18,267,10,193.55,1935.50,Completed,2024-12-28
485,3653,2024-04-14,297,8,288.83,2310.64,Completed,2024-04-24
486,634,2024-05-03,151,2,361.44,722.88,Pending,
487,9141,2024-08-20,276,2,484.36,968.72,Completed,2024-08-26
488,4678,2024-02-05,205,8,26.61,212.88,Completed,2024-02-18
489,5625,2023-10-13,195,10,496.17,4961.70,Pending,
490,8437,2024-03-17,344,5,420.39,2101.95,Completed,2024-03-24
491,3740,2024-09-30,107,3,78.05,234.15,Completed,2024-10-13
492,1156,2024-09-08,494,3,107.01,321.03,Completed,2024-09-13
493,5772,2024-03-24,274,8,34.69,277.52,Cancelled,
494,476,2023-09-02,6,7,350.58,2454.06,Completed,2023-09-12
495,4289,2024-08-30,482,6,409.14,2454.84,Completed,2024-09-09
496,4572,2023-02-02,491,3,268.31,804.93,Completed,2023-02-09
497,6760,2023-07-31,13,9,85.51,769.59,Completed,2023-07-31
498,1395,2023-09-08,66,1,110.51,110.51,Completed,2023-09-17
499,8383,2024-05-31,15,2,233.82,467.64,Completed,2024-06-07
500,1493,2023-08-18,444,7,288.87,2022.09,Pending,
501,4060,2023-02-24,183,7,290.24,2031.68,Completed,2023-03-01
502,8981,2024-11-20,397,2,423.74,847.48,Pending,
503,278,2023-08-12,485,2,385.64,771.28,Completed,2023-08-15
504,7489,2024-04-14,144,4,309.88,1239.52,Completed,2024-04-14
505,2119,2024-06-07,326,8,184.49,1475.92,Completed,2024-06-19
506,7550,2024-01-10,37,6,378.86,2273.16,Cancelled,
507,9964,2024-12-14,221,10,449.96,4499.60,Completed,2024-12-28
508,9526,2024-05-21,342,5,210.37,1051.85,Completed,2024-05-26
509,9312,2024-01-12,176,10,61.81,618.10,Completed,2024-01-12
510,5614,2024-02-01,166,4,78.85,315.40,Completed,2024-02-03
511,9227,2023-11-04,364,2,23.13,46.26,Completed,2023-11-12
512,5973,2024-07-26,449,5,371.74,1858.70,Completed,2024-07-29
513,5653,2023-05-15,483,3,214.73,644.19,Completed,2023-05-26
514,6013,2025-07-04,74,1,415.53,415.53,Cancelled,
515,8677,2025-02-16,331,9,405.48,3649.32,Completed,2025-02-17
516,6462,2023-03-10,333,6,146.04,876.24,Pending,
517,9999,2025-05-02,323,3,68.83,206.49,Pending,
518,6132,2023-11-24,252,5,50.38,251.90,Completed,2023-11-26
519,984,2025-04-06,412,4,361.96,1447.84,Pending,
520,2221,2025-06-21,,7,455.15,3186.05,Completed,2025-06-25
521,7590,2025-03-04,104,1,404.25,404.25,Completed,2025-03-12
522,2319,2025-01-16,154,1,187.67,187.67,Completed,2025-01-21
523,3965,2025-01-25,89,2,292.39,584.78,Completed,2025-01-29
524,4682,2025-03-02,5,3,212.66,637.98,Completed,2025-03-08
525,3827,2023-04-03,149,1,180.64,180.64,Completed,2023-04-05
526,1451,2024-01-06,422,9,281.13,2530.17,Cancelled,
527,2700,2024-08-19,182,8,295.63,2365.04,Completed,2024-08-28
528,1002,2025-04-16,363,1,260.11,260.11,Completed,2025-04-23
529,,2025-03-30,468,5,347.92,1739.60,Pending,
530,3878,2024-02-21,463,3,91.87,275.61,Completed,2024-02-21
531,1415,2025-03-11,284,10,374.33,3743.30,Pending,
532,1866,2025-01-17,105,5,307.58,1537.90,Completed,2025-01-20
533,4293,2024-04-29,411,9,127.89,1151.01,Completed,2024-04-30
534,3312,2024-09-30,110,10,71.00,710.00,Completed,2024-10-06
535,2882,2024-03-01,457,8,395.04,3160.32,Completed,2024-03-02
536,3042,2023-05-12,253,4,30.04,120.16,Completed,2023-05-13
537,1909,2024-09-26,78,1,217.74,217.74,Completed,2024-09-27
538,3340,2023-02-10,258,2,12.36,24.72,Cancelled,
539,1512,2024-07-27,149,10,180.64,1806.40,Completed,2024-07-27
540,2667,2023-02-21,317,9,495.54,4459.86,Cancelled,
541,9111,2024-08-15,280,9,339.11,3051.99,Completed,2024-08-21
542,6753,2023-04-30,155,6,168.74,1012.44,Completed,2023-05-13
543,9377,2023-02-06,56,10,369.19,3691.90,Completed,2023-02-14
544,2525,2024-02-06,36,4,266.20,1064.80,Completed,2024-02-14
545,3390,2023-08-28,49,8,142.88,1143.04,Cancelled,
546,7063,2023-11-04,452,7,482.44,3377.08,Completed,2023-11-18
547,1134,2025-05-28,467,8,154.46,1235.68,Pending,
548,3567,2023-04-05,354,9,38.50,346.50,Cancelled,
549,1887,2024-05-05,455,9,119.95,1079.55,Completed,2024-05-09
550,586,2025-01-09,165,1,248.41,248.41,Pending,
551,3375,2025-06-27,401,3,25.39,76.17,Pending,
552,4080,2024-03-16,140,5,268.71,1343.55,Completed,2024-03-16
553,8079,2024-05-01,40,5,279.19,1395.95,Completed,2024-05-13
554,6404,2024-05-22,177,1,40.35,40.35,Completed,2024-05-29
555,5682,2025-05-30,385,3,335.58,1006.74,Completed,2025-06-09
556,7525,2024-01-22,78,4,217.74,870.96,Pending,
557,3424,2023-07-20,61,7,311.59,2181.13,Pending,
558,8151,2023-04-06,492,9,81.79,736.11,Completed,2023-04-16
559,899,2023-02-01,162,8,320.75,2566.00,Cancelled,
560,3080,2025-05-30,389,10,187.61,1876.10,Completed,2025-06-11
561,3372,2024-04-17,31,7,382.44,2677.08,Completed,2024-04-17
562,224,2024-02-17,177,10,40.35,403.50,Completed,2024-03-02
563,9785,2024-09-11,442,7,346.67,2426.69,Completed,2024-09-14
564,2244,2024-04-17,393,4,341.65,1366.60,Completed,2024-04-17
565,480,2023-11-22,253,2,30.04,60.08,Completed,2023-11-30
566,146,2025-06-06,401,1,25.39,25.39,Completed,2025-06-20
567,1077,2023-07-22,141,1,11.26,11.26,Completed,2023-07-25
568,2992,2023-02-01,111,5,162.06,810.30,Completed,2023-02-13
569,6656,2023-10-28,173,9,237.61,2138.49,Completed,2023-11-01
570,8876,2024-09-30,356,9,490.61,4415.49,Completed,2024-10-14
571,2804,2025-01-19,125,8,460.17,3681.36,Completed,2025-01-19
572,9467,2025-05-21,253,3,30.04,90.12,Pending,
573,5326,2023-05-25,468,9,347.92,3131.28,Completed,2023-06-04
574,6125,2023-12-31,282,6,178.76,1072.56,Completed,2024-01-05
575,1845,2025-07-04,109,10,29.86,298.60,Completed,2025-07-13
576,6895,2025-07-30,401,1,25.39,25.39,Cancelled,
577,5093,2023-08-29,266,3,67.46,202.38,Completed,2023-09-04
578,8121,2024-07-14,278,9,178.31,1604.79,Cancelled,
579,8013,2025-05-11,101,7,397.90,2785.30,Completed,2025-05-21
580,3155,2023-02-03,75,4,84.98,339.92,Completed,2023-02-07
581,3857,2024-06-15,211,5,347.89,1739.45,Completed,2024-06-19
582,6772,2025-01-25,216,5,165.57,827.85,Completed,2025-02-01
583,4355,2025-02-24,51,7,418.83,2931.81,Completed,2025-02-25
584,2135,2024-04-13,20,7,75.72,530.04,Completed,2024-04-18
585,5656,2024-05-07,456,3,211.85,635.55,Completed,2024-05-13
586,612,2023-11-06,63,5,123.15,615.75,Completed,2023-11-06
587,8403,2023-10-03,53,2,86.50,173.00,Completed,2023-10-07
588,1303,2023-04-26,190,8,233.68,1869.44,Completed,2023-05-07
589,5106,2025-07-02,365,4,433.57,1734.28,Completed,2025-07-03
590,1191,2023-04-15,213,9,22.77,204.93,Completed,2023-04-19
591,6336,2025-06-17,470,1,346.69,346.69,Completed,2025-06-23
592,1248,2024-02-14,46,9,432.60,3893.40,Completed,2024-02-25
593,363,2024-12-27,401,6,25.39,152.34,Completed,2025-01-06
594,4418,2023-06-29,195,6,496.17,2977.02,Cancelled,
595,6525,2025-02-10,257,4,129.07,516.28,Completed,2025-02-14
596,3793,2023-10-01,256,8,6.40,51.20,Pending,
597,448,2024-11-23,102,5,145.47,727.35,Completed,2024-11-27
598,5158,2023-12-29,144,6,309.88,1859.28,Completed,2024-01-08
599,6722,2023-08-25,404,7,322.74,2259.18,Pending,
600,114,2024-02-28,436,2,437.04,874.08,Pending,
601,2256,2023-08-14,78,8,217.74,1741.92,Completed,2023-08-22
602,6168,2023-10-01,410,10,52.92,529.20,Completed,2023-10-11
603,2060,2025-01-14,354,2,38.50,77.00,Completed,2025-01-26
604,7292,2024-06-27,381,4,261.28,1045.12,Completed,2024-06-30
605,8767,2023-11-29,189,1,485.24,485.24,Cancelled,
606,7389,2023-01-31,11,10,27.68,276.80,Completed,2023-02-12
607,9906,2025-07-29,294,2,268.63,537.26,Completed,2025-08-12
608,5910,2023-07-13,17,9,411.79,3706.11,Pending,
609,6748,2025-02-10,412,5,361.96,1809.80,Completed,2025-02-22
610,316,2024-10-05,124,5,336.09,1680.45,Completed,2024-10-09
611,9208,2024-04-30,140,4,268.71,1074.84,Completed,2024-05-13
612,7593,2023-06-26,18,1,109.44,109.44,Completed,2023-07-08
613,7980,2024-11-07,476,10,35.57,355.70,Completed,2024-11-16
614,5495,2023-07-05,449,2,371.74,743.48,Completed,2023-07-14
615,5823,2024-02-01,131,5,326.82,1634.10,Completed,2024-02-07
616,9439,2023-03-28,169,5,430.78,2153.90,Pending,
617,7799,2023-05-14,432,6,316.37,1898.22,Completed,2023-05-21
618,5617,2023-01-13,87,9,178.82,1609.38,Pending,
619,1840,2024-04-02,213,2,22.77,45.54,Completed,2024-04-05
620,4439,2025-03-12,157,8,475.68,3805.44,Completed,2025-03-16
621,5226,2024-11-21,300,3,125.44,376.32,Completed,2024-11-22
622,6706,2025-04-23,365,4,433.57,1734.28,Completed,2025-04-25
623,6924,2025-01-05,143,9,220.57,1985.13,Completed,2025-01-06
624,757,2024-04-21,28,2,229.59,459.18,Completed,2024-04-29
625,1695,2024-11-02,65,10,231.85,2318.50,Completed,2024-11-07
626,7348,2023-09-03,208,2,435.50,871.00,Completed,2023-09-03
627,4434,2023-10-16,448,10,466.85,4668.50,Completed,2023-10-17
628,4726,2023-12-26,89,4,292.39,1169.56,Completed,2024-01-07
629,2454,2023-08-07,404,9,322.74,2904.66,Completed,2023-08-14
630,2769,2024-12-31,346,9,380.63,3425.67,Completed,2025-01-05
631,6642,2024-07-22,338,8,437.69,3501.52,Completed,2024-07-23
632,3410,2023-11-30,25,3,299.96,899.88,Completed,2023-12-06
633,4488,2024-04-28,327,8,100.04,800.32,Cancelled,
634,1571,2024-07-27,424,2,358.23,716.46,Completed,2024-07-29
635,1061,2024-04-24,428,9,153.40,1380.60,Completed,2024-04-24
636,8549,2025-08-12,405,10,152.23,1522.30,Completed,2025-08-23
637,34,2024-03-02,250,10,54.18,541.80,Pending,
638,1954,2023-09-21,39,5,64.90,324.50,Cancelled,
639,4172,2024-08-19,196,2,251.70,503.40,Cancelled,
640,8272,2024-04-13,124,1,336.09,336.09,Completed,2024-04-18
641,4972,2024-05-16,89,5,292.39,1461.95,Completed,2024-05-19
642,8458,2025-02-22,470,9,346.69,3120.21,Completed,2025-02-27
643,3027,2024-11-16,124,8,336.09,2688.72,Cancelled,
644,7912,2025-05-08,497,5,254.43,1272.15,Completed,2025-05-19
645,8120,2024-07-27,235,1,253.39,253.39,Pending,
646,9184,2023-12-15,455,2,119.95,239.90,Completed,2023-12-18
647,2828,2025-02-07,172,2,42.16,84.32,Completed,2025-02-17
648,9092,2023-06-17,425,1,305.10,305.10,Completed,2023-06-29
649,2720,2024-08-22,208,8,435.50,3484.00,Completed,2024-08-22
650,6703,2023-01-20,341,7,473.47,3314.29,Completed,2023-01-22
651,8867,2025-05-13,221,6,449.96,2699.76,Cancelled,
652,3331,2024-10-24,282,4,178.76,715.04,Completed,2024-10-29
653,7527,2025-02-15,,7,123.53,864.71,Completed,2025-02-28
654,8678,2023-01-02,69,2,8.87,17.74,Completed,2023-01-15
655,228,2025-02-14,97,8,279.43,2235.44,Pending,
656,9728,2025-04-10,432,1,316.37,316.37,Completed,2025-04-13
657,7986,2024-06-08,267,1,193.55,193.55,Completed,2024-06-20
658,6831,2024-08-16,471,7,309.24,2164.68,Completed,2024-08-19
659,2691,2025-03-24,19,8,110.25,882.00,Completed,2025-04-05
660,576,2024-05-31,293,9,8.83,79.47,Completed,2024-06-04
661,9730,2023-11-08,80,7,442.65,3098.55,Completed,2023-11-16
662,7214,2023-06-30,,7,467.18,3270.26,Cancelled,
663,6715,2025-03-28,178,1,460.99,460.99,Completed,2025-04-01
664,4408,2024-03-28,416,6,441.76,2650.56,Completed,2024-03-30
665,6998,2023-10-10,242,7,458.05,3206.35,Completed,2023-10-11
666,9799,2024-04-02,262,3,26.47,79.41,Completed,2024-04-11
667,4448,2023-01-04,256,8,6.40,51.20,Completed,2023-01-17
668,662,2023-05-16,100,5,235.17,1175.85,Completed,2023-05-28
669,2444,2023-07-03,32,3,301.48,904.44,Completed,2023-07-09
670,3699,2025-01-31,30,4,421.63,1686.52,Pending,
671,6373,2025-08-06,340,5,227.41,1137.05,Completed,2025-08-11
672,7264,2025-07-21,115,4,222.74,890.96,Pending,
673,541,2023-02-10,237,5,236.82,1184.10,Completed,2023-02-21
674,6244,2024-06-11,117,6,194.60,1167.60,Pending,
675,5617,2024-02-14,76,3,9.79,29.37,Completed,2024-02-25
676,7842,2024-12-26,189,2,485.24,970.48,Pending,
677,9142,2024-08-11,103,8,410.12,3280.96,Completed,2024-08-20
678,406,2025-06-19,32,6,301.48,1808.88,Completed,2025-06-22
679,6545,2023-08-02,371,7,303.30,2123.10,Completed,2023-08-05
680,2229,2023-09-22,253,7,30.04,210.28,Completed,2023-09-24
681,2449,2023-06-13,273,6,218.78,1312.68,Completed,2023-06-25
682,8514,2025-03-16,119,8,417.28,3338.24,Pending,
683,3590,2025-02-07,255,3,407.46,1222.38,Completed,2025-02-16
684,3407,2023-08-23,53,1,86.50,86.50,Completed,2023-09-03
685,7726,2024-12-10,423,1,257.02,257.02,Pending,
686,9570,2023-09-15,160,3,183.64,550.92,Completed,2023-09-29
687,558,2023-07-22,105,8,307.58,2460.64,Pending,
688,3131,2024-10-09,120,4,429.08,1716.32,Completed,2024-10-19
689,8805,2023-10-15,455,9,119.95,1079.55,Completed,2023-10-20
690,6532,2024-10-23,325,2,51.26,102.52,Pending,
691,7977,2023-01-13,457,9,395.04,3555.36,Completed,2023-01-17
692,7615,2024-06-20,113,8,227.78,1822.24,Pending,
693,6090,2024-03-07,386,2,446.21,892.42,Completed,2024-03-16
694,6319,2024-10-30,277,1,256.17,256.17,Completed,2024-11-09
695,6327,2024-01-01,152,6,324.72,1948.32,Completed,2024-01-05
696,4956,2024-05-16,373,3,499.08,1497.24,Pending,
697,8838,2024-11-15,406,4,210.73,842.92,Completed,2024-11-17
698,7129,2024-12-31,149,1,180.64,180.64,Completed,2025-01-02
699,7378,2024-06-26,102,10,145.47,1454.70,Completed,2024-07-01
700,3346,2024-07-23,135,3,305.59,916.77,Completed,2024-07-26
701,9375,2024-09-20,20,4,75.72,302.88,Completed,2024-10-04
702,9949,2024-11-24,240,9,294.36,2649.24,Completed,2024-11-27
703,1316,2023-06-18,356,6,490.61,2943.66,Pending,
704,1550,2024-08-18,305,9,80.67,726.03,Completed,2024-08-31
705,6892,2025-03-09,494,6,107.01,642.06,Completed,2025-03-10
706,490,2024-03-22,66,6,110.51,663.06,Pending,
707,7118,2024-11-18,449,9,371.74,3345.66,Completed,2024-11-30
708,604,2023-11-01,207,8,482.59,3860.72,Completed,2023-11-08
709,6842,2025-04-28,242,2,458.05,916.10,Completed,2025-05-07
710,9454,2023-05-26,348,9,266.25,2396.25,Completed,2023-06-03
711,9562,2025-01-18,184,10,327.50,3275.00,Pending,
712,16,2023-11-14,119,9,417.28,3755.52,Completed,2023-11-16
713,7696,2023-11-30,196,3,251.70,755.10,Completed,2023-12-05
714,9274,2024-11-24,389,7,187.61,1313.27,Completed,2024-12-01
715,4833,2024-02-29,106,10,101.25,1012.50,Completed,2024-03-03
716,9775,2025-07-27,310,5,158.65,793.25,Completed,2025-08-05
717,4736,2023-12-23,4,4,255.15,1020.60,Completed,2023-12-28
718,4686,2024-11-09,213,6,22.77,136.62,Completed,2024-11-19
719,6030,2024-06-09,102,2,145.47,290.94,Completed,2024-06-16
720,3559,2025-05-22,17,1,411.79,411.79,Pending,
721,1492,2024-04-23,9,3,486.69,1460.07,Completed,2024-04-26
722,6229,2025-01-30,344,7,420.39,2942.73,Completed,2025-02-01
723,5750,2024-04-17,377,7,184.26,1289.82,Completed,2024-04-20
724,3046,2024-06-01,88,4,469.92,1879.68,Completed,2024-06-08
725,4390,2023-03-08,289,4,175.86,703.44,Completed,2023-03-14
726,6414,2023-02-04,3,2,297.29,594.58,Completed,2023-02-13
727,171,2024-02-10,155,9,168.74,1518.66,Completed,2024-02-21
728,376,2025-05-29,383,8,104.09,832.72,Completed,2025-06-09
729,2528,2025-02-12,212,5,193.10,965.50,Completed,2025-02-19
730,9137,2023-07-22,454,10,146.28,1462.80,Completed,2023-08-01
731,7685,2024-10-07,264,6,424.41,2546.46,Completed,2024-10-11
732,1497,2025-03-16,248,7,417.68,2923.76,Completed,2025-03-29
733,381,2025-07-29,307,4,323.28,1293.12,Completed,2025-08-04
734,4795,2024-07-26,469,6,84.06,504.36,Completed,2024-07-27
735,238,2025-04-14,147,6,376.49,2258.94,Completed,2025-04-17
736,4455,2025-05-05,215,7,224.62,1572.34,Cancelled,
737,4918,2024-12-06,131,8,326.82,2614.56,Completed,2024-12-09
738,8841,2025-02-01,226,9,15.86,142.74,Completed,2025-02-13
739,5335,2023-01-31,67,9,440.24,3962.16,Cancelled,
740,5436,2023-03-31,200,7,173.24,1212.68,Completed,2023-04-08
741,3136,2023-11-07,227,9,285.13,2566.17,Completed,2023-11-18
742,7363,2025-08-02,227,2,285.13,570.26,Completed,2025-08-14
743,8844,2023-10-08,258,4,12.36,49.44,Cancelled,
744,4023,2024-09-12,418,5,383.11,1915.55,Completed,2024-09-25
745,6608,2024-05-30,261,6,259.05,1554.30,Completed,2024-05-30
746,6473,2023-09-03,81,6,432.98,2597.88,Pending,
747,739,2025-04-28,262,10,26.47,264.70,Completed,2025-05-08
748,6389,2024-10-17,144,7,309.88,2169.16,Completed,2024-10-19
749,4346,2025-06-14,477,4,270.65,1082.60,Completed,2025-06-17
750,5871,2023-12-04,129,9,377.24,3395.16,Completed,2023-12-06
751,1837,2024-02-03,96,2,158.10,316.20,Completed,2024-02-03
752,3853,2024-06-17,259,8,12.81,102.48,Pending,
753,8945,2023-11-14,24,4,397.08,1588.32,Completed,2023-11-20
754,4764,2023-11-03,196,7,251.70,1761.90,Pending,
755,9625,2024-02-17,411,1,127.89,127.89,Completed,2024-02-21
756,7231,2025-07-24,142,8,480.59,3844.72,Completed,2025-08-02
757,2008,2023-07-10,337,2,401.62,803.24,Completed,2023-07-12
758,1898,2025-02-11,416,6,441.76,2650.56,Pending,
759,3896,2024-02-19,373,10,499.08,4990.80,Completed,2024-03-01
760,5129,2024-12-28,180,9,221.69,1995.21,Completed,2025-01-05
761,1150,2023-02-15,327,10,100.04,1000.40,Cancelled,
762,695,2024-06-17,404,5,322.74,1613.70,Pending,
763,9867,2023-05-15,114,4,384.08,1536.32,Completed,2023-05-28
764,8910,2025-04-14,213,7,22.77,159.39,Pending,
765,3661,2023-01-01,264,6,424.41,2546.46,Completed,2023-01-13
766,425,2025-05-25,86,10,331.72,3317.20,Completed,2025-06-01
767,3163,2025-06-15,405,9,152.23,1370.07,Pending,
768,511,2025-04-10,36,3,266.20,798.60,Completed,2025-04-15
769,7630,2024-01-19,49,9,142.88,1285.92,Pending,
770,9158,2024-10-31,29,7,486.08,3402.56,Completed,2024-11-12
771,1485,2025-02-28,307,5,323.28,1616.40,Completed,2025-03-09
772,1900,2025-01-11,98,7,309.68,2167.76,Completed,2025-01-16
773,593,2024-08-12,450,6,116.71,700.26,Completed,2024-08-13
774,9718,2024-03-24,114,10,384.08,3840.80,Completed,2024-03-25
775,8220,2023-01-08,222,8,83.20,665.60,Pending,
776,8787,2023-06-01,6,5,350.58,1752.90,Completed,2023-06-10
